,playerid,web_name,element_type,now_cost,team,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,XGI_Weighted,XGC_Weighted,AttackOpp_pergame,DefenceOpp_pergame
369,530.0,Souček,3.0,49.0,19.0,0.07,0.0525,0.1225,1.47,0.5765179752735423,1.9725925063183334,0.24164258202399586,0.8474814236521071
370,531.0,Ward-Prowse,3.0,62.0,16.0,0.0,0.0,0.0,0.0075,0.4101216819460298,1.9893029187008333,0.0,0.0030759126145952238
371,533.0,Aït-Nouri,2.0,48.0,20.0,0.04,0.08249999999999999,0.1225,0.6125,0.6328833477999897,1.97196072043375,0.24156518825313436,0.3876410505274937
372,534.0,B.Traore,3.0,48.0,20.0,0.0,0.0,0.0,0.0,0.6328833477999897,1.97196072043375,0.0,0.0
373,535.0,Bellegarde,3.0,49.0,20.0,0.0675,0.045,0.1125,0.385,0.6328833477999897,1.97196072043375,0.22184558104879687,0.24366008890299604
374,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.6328833477999897,1.97196072043375,0.0,0.0
375,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.6328833477999897,1.97196072043375,0.0,0.0
376,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.6328833477999897,1.97196072043375,0.0,0.0
377,540.0,Cundle,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.6328833477999897,1.97196072043375,0.0,0.0
378,541.0,Cunha,4.0,71.0,20.0,0.1575,0.2625,0.42000000000000004,0.865,0.6328833477999897,1.97196072043375,0.828223502582175,0.547444095846991
379,543.0,Doherty,2.0,43.0,20.0,0.1275,0.0525,0.18,0.8,0.6328833477999897,1.97196072043375,0.354952929678075,0.5063066782399918
380,544.0,Doyle,3.0,48.0,20.0,0.0475,0.0325,0.08,0.3025,0.6328833477999897,1.97196072043375,0.1577568576347,0.19144721270949688
381,545.0,Fábio Silva,4.0,50.0,20.0,0.0,0.0,0.0,0.0,0.6328833477999897,1.97196072043375,0.0,0.0
382,546.0,Fraser,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.6328833477999897,1.97196072043375,0.0,0.0
383,547.0,Gonzalez,3.0,44.0,20.0,0.0,0.0,0.0,0.0,0.6328833477999897,1.97196072043375,0.0,0.0
384,548.0,Guedes,3.0,53.0,20.0,0.055,0.045,0.1,0.265,0.6328833477999897,1.97196072043375,0.19719607204337503,0.16771408716699726
385,550.0,Hee Chan,3.0,61.0,20.0,0.1375,0.0,0.1375,0.2025,0.6328833477999897,1.97196072043375,0.2711445990596406,0.12815887792949793
386,551.0,Hodge,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.6328833477999897,1.97196072043375,0.0,0.0
387,553.0,J.Gomes,3.0,49.0,20.0,0.225,0.01,0.235,0.42,0.6328833477999897,1.97196072043375,0.4634107693019312,0.26581100607599567
388,555.0,Kalajdžić,4.0,48.0,20.0,0.0,0.0,0.0,0.0,0.6328833477999897,1.97196072043375,0.0,0.0
389,557.0,Mario Jr.,3.0,50.0,20.0,0.0825,0.02,0.10250000000000001,0.5525,0.6328833477999897,1.97196072043375,0.2021259738444594,0.3496680496594943
390,559.0,N.Semedo,2.0,45.0,20.0,0.015000000000000001,0.05,0.065,0.76,0.6328833477999897,1.97196072043375,0.12817744682819376,0.4809913443279922
391,560.0,Neto,3.0,62.0,6.0,0.0475,0.11750000000000001,0.16499999999999998,1.105,0.3665802721747495,2.662438397756875,0.43930233562988436,0.40507120075309816
392,562.0,Podence,3.0,55.0,20.0,0.0,0.0,0.0,0.0,0.6328833477999897,1.97196072043375,0.0,0.0
393,563.0,R.Gomes,3.0,52.0,20.0,0.065,0.0,0.065,0.16499999999999998,0.6328833477999897,1.97196072043375,0.12817744682819376,0.10442575238699828
394,564.0,S.Bueno,2.0,43.0,20.0,0.01,0.0025,0.0125,0.865,0.6328833477999897,1.97196072043375,0.024649509005421878,0.547444095846991
395,565.0,Sarabia,3.0,50.0,20.0,0.0,0.0,0.0,0.0,0.6328833477999897,1.97196072043375,0.0,0.0
396,566.0,Strand Larsen,4.0,56.0,20.0,0.17500000000000002,0.0025,0.17750000000000002,0.725,0.6328833477999897,1.97196072043375,0.3500230278769907,0.4588404271549925
397,567.0,Toti,2.0,43.0,20.0,0.0,0.015000000000000001,0.015000000000000001,0.865,0.6328833477999897,1.97196072043375,0.02957941080650625,0.547444095846991
398,568.0,Muric,1.0,44.0,10.0,0.0,0.0,0.0,2.205,0.5138211626004927,2.1105224882925,0.0,1.1329756635340864
399,569.0,Jaden,3.0,53.0,2.0,0.01,0.02,0.03,0.025,0.3887056561105774,2.097986562605,0.06293959687815,0.009717641402764435
400,570.0,A.Fatawu,3.0,52.0,11.0,0.0,0.0,0.0,0.0,0.44916880364584016,2.2247408761325,0.0,0.0
401,571.0,Sávio,3.0,64.0,13.0,0.1275,0.0975,0.22500000000000003,0.6225,0.3379800557340571,2.9587029181099997,0.66570815657475,0.21039258469445055
402,573.0,Milenković,2.0,47.0,16.0,0.205,0.0025,0.2075,0.91,0.4101216819460298,1.9893029187008333,0.41278035563042287,0.37321073057088716
403,576.0,Irving,3.0,48.0,19.0,0.0,0.0,0.0,0.0,0.5765179752735423,1.9725925063183334,0.0,0.0
404,577.0,Lindstrøm,3.0,51.0,8.0,0.0,0.013333333333333334,0.013333333333333334,0.09000000000000001,0.48596588454780715,2.329317238936875,0.031057563185824998,0.043736929609302644
405,580.0,Huijsen,2.0,44.0,3.0,0.03,0.02,0.05,1.5525,0.48313075312553994,1.92051863233125,0.0960259316165625,0.7500604942274007
406,584.0,Brereton Díaz,3.0,49.0,17.0,0.0,0.0025,0.0025,0.2775,0.4122796516735227,2.02466982259,0.005061674556475,0.11440760333940257
407,585.0,I.Sarr,3.0,59.0,7.0,0.38,0.065,0.44499999999999995,1.66,0.3924039726073756,2.85942161927,1.2724426205751498,0.6513905945282434
408,587.0,Summerville,3.0,56.0,19.0,0.08,0.1075,0.1875,0.7225,0.5765179752735423,1.9725925063183334,0.3698610949346875,0.4165342371351343
409,588.0,G.Rodríguez,3.0,48.0,19.0,0.02,0.0,0.02,0.35250000000000004,0.5765179752735423,1.9725925063183334,0.03945185012636667,0.20322258628392367
410,589.0,Füllkrug,4.0,67.0,19.0,0.0625,0.0275,0.09,0.5549999999999999,0.5765179752735423,1.9725925063183334,0.17753332556865,0.31996747627681593
411,590.0,Osula,4.0,49.0,15.0,0.0,0.005,0.005,0.0,0.4964717130338345,2.099656384196875,0.010498281920984376,0.0
412,594.0,Mazraoui,2.0,45.0,14.0,0.04,0.0175,0.057499999999999996,0.7625,0.6330750677459339,1.8677922239945832,0.10739805287968852,0.48271973915627453
413,595.0,Gruda,3.0,54.0,5.0,0.0275,0.095,0.1225,0.54,0.5049359294736673,1.993011400645,0.24414389657901248,0.27266540191578037
414,596.0,Jota Silva,3.0,59.0,16.0,0.0275,0.13,0.1575,0.36250000000000004,0.4101216819460298,1.9893029187008333,0.31331520969538124,0.14866910970543584
415,597.0,Lewis-Skelly,3.0,45.0,1.0,0.0,0.03,0.03,0.445,0.47518095087430207,2.418295184445,0.07254885553335,0.21145552313906443
416,600.0,Ayari,3.0,50.0,5.0,0.1475,0.0575,0.205,0.7475,0.5049359294736673,1.993011400645,0.40856733713222493,0.37743960728156634
417,601.0,Moran,3.0,50.0,5.0,0.0,0.0,0.0,0.0,0.5049359294736673,1.993011400645,0.0,0.0
418,602.0,Trevitt,3.0,44.0,4.0,0.0,0.0,0.0,0.0,0.6681291324528429,1.6863001004858333,0.0,0.0
419,603.0,Armstrong,3.0,45.0,8.0,0.0,0.0,0.0,0.0,0.48596588454780715,2.329317238936875,0.0,0.0
420,604.0,King,3.0,45.0,9.0,0.0,0.015,0.015,0.0525,0.3656553324234515,3.0260199270568746,0.045390298905853124,0.019196904952231204
421,605.0,Godo,3.0,45.0,9.0,0.0,0.0,0.0,0.0125,0.3656553324234515,3.0260199270568746,0.0,0.004570691655293144
422,606.0,Alves,3.0,45.0,11.0,0.0,0.0,0.0,0.0,0.44916880364584016,2.2247408761325,0.0,0.0
423,607.0,O’Reilly,3.0,49.0,13.0,0.0,0.0,0.0,0.0,0.3379800557340571,2.9587029181099997,0.0,0.0
424,608.0,Dibling,3.0,45.0,17.0,0.045,0.0375,0.0825,1.285,0.4122796516735227,2.02466982259,0.167035260363675,0.5297793524004767
425,609.0,Lankshear,4.0,45.0,18.0,0.0,0.0,0.0,0.005,0.5285269848628942,1.27004472104875,0.0,0.0026426349243144714
426,610.0,Moore,3.0,45.0,18.0,0.0,0.0,0.0,0.0,0.5285269848628942,1.27004472104875,0.0,0.0
427,611.0,Szmodics,3.0,58.0,10.0,0.13,0.075,0.20500000000000002,1.4075000000000002,0.5138211626004927,2.1105224882925,0.43265711009996255,0.7232032863601936
428,612.0,Odobert,3.0,53.0,18.0,0.0,0.0,0.0,0.0,0.5285269848628942,1.27004472104875,0.0,0.0
429,613.0,Collyer,3.0,45.0,14.0,0.0,0.0,0.0,0.0,0.6330750677459339,1.8677922239945832,0.0,0.0
430,614.0,Metcalfe,3.0,45.0,8.0,0.0,0.0,0.0,0.0,0.48596588454780715,2.329317238936875,0.0,0.0
431,617.0,Evanilson,4.0,60.0,3.0,0.10500000000000001,0.1075,0.21250000000000002,1.0225,0.48313075312553994,1.92051863233125,0.40811020937039066,0.49400119507086454
432,618.0,Georginio,3.0,53.0,5.0,0.02,0.01,0.03,0.8150000000000001,0.5049359294736673,1.993011400645,0.05979034201935,0.41152278252103885
433,619.0,Cajuste,3.0,45.0,10.0,0.0125,0.0125,0.025,1.335,0.5138211626004927,2.1105224882925,0.05276306220731251,0.6859512520716577
434,620.0,Sosa,3.0,55.0,16.0,0.0,0.0,0.0,0.0075,0.4101216819460298,1.9893029187008333,0.0,0.0030759126145952238
435,621.0,João Félix,3.0,60.0,6.0,0.0,0.0,0.0,0.22,0.3665802721747495,2.662438397756875,0.0,0.08064765987844488
436,622.0,Berge,3.0,50.0,9.0,0.0,0.007500000000000001,0.007500000000000001,1.0925,0.3656553324234515,3.0260199270568746,0.022695149452926562,0.3994784506726208
437,623.0,M.Fernandes,3.0,50.0,17.0,0.0825,0.185,0.2675,1.8575,0.4122796516735227,2.02466982259,0.541599177542825,0.7658094529835684
438,625.0,Gündogan,3.0,65.0,13.0,0.0325,0.2,0.23249999999999998,1.135,0.3379800557340571,2.9587029181099997,0.6878984284605749,0.3836073632581548
439,629.0,O'Riley,3.0,55.0,5.0,0.0425,0.0475,0.09000000000000001,0.39249999999999996,0.5049359294736673,1.993011400645,0.17937102605805003,0.1981873523184144
440,630.0,O'Shea,2.0,41.0,10.0,0.015,0.017499999999999998,0.0325,2.205,0.5138211626004927,2.1105224882925,0.06859198086950626,1.1329756635340864
441,631.0,J.Clarke,3.0,54.0,10.0,0.0175,0.024999999999999998,0.0425,0.665,0.5138211626004927,2.1105224882925,0.08969720575243126,0.34169107312932767
442,632.0,Ogbene,3.0,49.0,10.0,0.0,0.0,0.0,0.0,0.5138211626004927,2.1105224882925,0.0,0.0
443,633.0,Merino,3.0,60.0,1.0,0.0375,0.04750000000000001,0.085,0.0675,0.47518095087430207,2.418295184445,0.20555509067782501,0.03207471418401539
444,634.0,G.Nunes,3.0,49.0,4.0,0.0,0.0,0.0,0.0,0.6681291324528429,1.6863001004858333,0.0,0.0
445,635.0,El Khannouss,3.0,48.0,11.0,0.0225,0.0425,0.065,1.76,0.44916880364584016,2.2247408761325,0.1446081569486125,0.7905370944166787
446,636.0,Chiesa,3.0,68.0,12.0,0.0,0.0,0.0,0.0,0.43890808488195165,1.8580845898249998,0.0,0.0
447,638.0,Oulad M'hand,3.0,45.0,1.0,0.0,0.0,0.0,0.0,0.47518095087430207,2.418295184445,0.0,0.0
448,642.0,André,3.0,50.0,20.0,0.0,0.015,0.015,0.6725,0.6328833477999897,1.97196072043375,0.02957941080650625,0.4256140513954931
449,644.0,Umeh-Chibueze,3.0,44.0,7.0,0.0,0.0,0.0,0.0,0.3924039726073756,2.85942161927,0.0,0.0
450,645.0,Devenny,3.0,45.0,7.0,0.0175,0.0225,0.04,0.13,0.3924039726073756,2.85942161927,0.1143768647708,0.05101251643895883
451,646.0,Agbinone,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.3924039726073756,2.85942161927,0.0,0.0
452,647.0,Rodney,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.3924039726073756,2.85942161927,0.0,0.0
453,648.0,Wheatley,4.0,45.0,14.0,0.0,0.0,0.0,0.0,0.6330750677459339,1.8677922239945832,0.0,0.0
454,650.0,Lacroix,2.0,45.0,7.0,0.17250000000000001,0.005,0.1775,1.6975,0.3924039726073756,2.85942161927,0.5075473374204249,0.66610574350102
455,651.0,Mangala,3.0,50.0,8.0,0.07,0.006666666666666667,0.07666666666666667,1.39,0.48596588454780715,2.329317238936875,0.17858098831849378,0.6754925795214519
456,652.0,Ugarte,3.0,49.0,14.0,0.0625,0.0875,0.15,0.6025,0.6330750677459339,1.8677922239945832,0.2801688335991875,0.38142772831692523
457,654.0,C.Soler,3.0,50.0,19.0,0.13,0.0775,0.20750000000000002,0.6875,0.5765179752735423,1.9725925063183334,0.4093129450610542,0.3963561080005603
458,655.0,Forbs,3.0,55.0,20.0,0.0,0.0,0.0,0.085,0.6328833477999897,1.97196072043375,0.0,0.053795084562999126
459,656.0,Young,3.0,45.0,2.0,0.0,0.0,0.0,0.0,0.3887056561105774,2.097986562605,0.0,0.0
460,659.0,Kabia,3.0,45.0,1.0,0.0,0.0,0.0,0.0,0.47518095087430207,2.418295184445,0.0,0.0
461,661.0,Yogane,3.0,45.0,4.0,0.0,0.0,0.0,0.0,0.6681291324528429,1.6863001004858333,0.0,0.0
462,665.0,Butler-Oyedeji,4.0,45.0,1.0,0.0,0.0,0.0,0.0,0.47518095087430207,2.418295184445,0.0,0.0
463,667.0,Fletcher,3.0,45.0,14.0,0.0,0.0,0.0,0.0,0.6330750677459339,1.8677922239945832,0.0,0.0
464,671.0,Wright,3.0,45.0,13.0,0.0,0.0,0.0,0.0,0.3379800557340571,2.9587029181099997,0.0,0.0
465,673.0,Fitzgerald,3.0,45.0,14.0,0.0,0.0,0.0,0.0,0.6330750677459339,1.8677922239945832,0.0,0.0
466,674.0,Maghoma,3.0,45.0,4.0,0.0,0.0025,0.0025,0.0275,0.6681291324528429,1.6863001004858333,0.004215750251214583,0.01837355114245318
467,676.0,Marsh,4.0,45.0,7.0,0.0,0.0,0.0,0.0,0.3924039726073756,2.85942161927,0.0,0.0
468,678.0,Bates,3.0,45.0,8.0,0.0,0.0,0.0,0.0,0.48596588454780715,2.329317238936875,0.0,0.0
469,679.0,Broggio,3.0,45.0,2.0,0.0,0.0,0.0,0.0,0.3887056561105774,2.097986562605,0.0,0.0
470,682.0,Edozie,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.6328833477999897,1.97196072043375,0.0,0.0
471,683.0,Olusesi,3.0,45.0,18.0,0.0,0.0,0.0,0.0,0.5285269848628942,1.27004472104875,0.0,0.0
472,687.0,Winterburn,3.0,45.0,3.0,0.0,0.0,0.0,0.0,0.48313075312553994,1.92051863233125,0.0,0.0
473,688.0,Nyoni,3.0,45.0,12.0,0.0,0.0,0.0,0.0,0.43890808488195165,1.8580845898249998,0.0,0.0
474,689.0,Williams-Barnett,3.0,45.0,18.0,0.0,0.0,0.0,0.0,0.5285269848628942,1.27004472104875,0.0,0.0
475,693.0,O'Brien-Whitmarsh,3.0,45.0,17.0,0.0,0.0,0.0,0.0,0.4122796516735227,2.02466982259,0.0,0.0
476,694.0,Cartwright,3.0,45.0,11.0,0.0,0.0,0.0,0.0,0.44916880364584016,2.2247408761325,0.0,0.0
477,695.0,Rak-Sakyi,3.0,45.0,6.0,0.0,0.0,0.0,0.0,0.3665802721747495,2.662438397756875,0.0,0.0
478,696.0,George,3.0,45.0,6.0,0.0,0.0,0.0,0.0,0.3665802721747495,2.662438397756875,0.0,0.0
479,698.0,Mubama,4.0,45.0,13.0,0.0,0.0,0.0,0.0,0.3379800557340571,2.9587029181099997,0.0,0.0
480,701.0,Orford,3.0,45.0,19.0,0.0,0.0,0.0,0.0,0.5765179752735423,1.9725925063183334,0.0,0.0
