,event,playerid,web_name,element_type,team,now_cost,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,XGI_Weighted,XGC_Weighted,AttackOpp_pergame,DefenceOpp_pergame
7065,33.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.12447391851733418,1.4551910592266666,0.0008559947407215686,0.131136934155615
7066,29.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.41673048707050014,2.01927785215,0.001187810501264706,0.43903782490780335
7067,24.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.7954176618898406,0.6446837701899999,0.0003792257471705882,0.8379959014380615
7068,19.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.2729411764705883,4.03325,0.0023725,0.28755155709342567
7069,30.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.2729411764705883,4.03325,0.0023725,0.28755155709342567
7070,32.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.40172110633422187,2.4442081447,0.0014377694968823532,0.4232250008497596
7071,38.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.2351459292316733,2.22091873632,0.0013064227860705882,0.2477331525023099
7072,27.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.5876728380571572,3.66510047856,0.0021559414579764707,0.619130619388452
7073,20.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.5973581766177805,2.2907110902,0.001347477111882353,0.6293344084249675
7074,34.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.5400973366349124,1.5660417903,0.0009212010531176471,0.5690084293606636
7075,22.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.29215686274509806,3.621,0.0021300000000000004,0.30779584775086505
7076,31.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.4674879949679536,1.84490299063,0.001085237053311765,0.49251235234564994
7077,21.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.3478888552463483,2.82634329472,0.001662554879247059,0.36651114102718224
7078,37.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.5897893416787048,2.693158923575,0.0015842111315147061,0.6213604182038589
7079,36.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.24705882352941178,4.76,0.0028,0.2602837370242215
7080,26.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.8266669419453656,1.9589323501599998,0.0011523131471529412,0.8709179370730292
7081,35.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.32367788494185806,1.64266044076,0.0009662708475058825,0.34100417172403985
7082,23.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.9223346090599682,2.4234503627,0.0014255590368823531,0.9717066381331783
7083,28.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.38042269822468006,2.11041091405,0.0012414181847352943,0.4007865014825894
7084,25.0,347.0,Ederson M.,1.0,13.0,53.0,0.0,0.0005882352941176471,0.0005882352941176471,1.0535294117647058,0.7766434757614936,1.54409883446,0.0009082934320352942,0.818216744169903
7085,33.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.12447391851733418,1.4551910592266666,0.4391253019901647,0.12747593655216402
7086,29.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.41673048707050014,2.01927785215,0.6093467871487941,0.4267810458763181
7087,24.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.7954176618898406,0.6446837701899999,0.19454280829851173,0.8146012643236545
7088,19.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.2729411764705883,4.03325,1.2170925,0.27952387543252605
7089,30.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.2729411764705883,4.03325,1.2170925,0.27952387543252605
7090,32.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.40172110633422187,2.4442081447,0.7375757519006471,0.4114096741928708
7091,38.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.2351459292316733,2.22091873632,0.6701948892542117,0.2408170957602019
7092,27.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.5876728380571572,3.66510047856,1.1059979679419294,0.6018461241514769
7093,20.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.5973581766177805,2.2907110902,0.691255758395647,0.6117650502891505
7094,34.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.5400973366349124,1.5660417903,0.4725761402493529,0.5531232135772839
7095,22.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.29215686274509806,3.621,1.09269,0.2992029988465975
7096,31.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.4674879949679536,1.84490299063,0.5567266083489353,0.4787627054348278
7097,21.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.3478888552463483,2.82634329472,0.8528906530537411,0.3562791158728779
7098,37.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.5897893416787048,2.693158923575,0.812700310467044,0.6040136728603677
7099,36.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.24705882352941178,4.76,1.4364,0.2530173010380623
7100,26.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.8266669419453656,1.9589323501599998,0.5911366444894588,0.846604203486401
7101,35.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.32367788494185806,1.64266044076,0.4956969447705177,0.3314842339316323
7102,23.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.9223346090599682,2.4234503627,0.731311785920647,0.9445791496314145
7103,28.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.38042269822468006,2.11041091405,0.6368475287692059,0.38959759859362825
7104,25.0,348.0,Foden,3.0,13.0,92.0,0.11823529411764705,0.18352941176470589,0.30176470588235293,1.0241176470588236,0.7766434757614936,1.54409883446,0.46595453063410586,0.7953742890004474
7105,33.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.12447391851733418,1.4551910592266666,0.19088682718090977,0.07519689077488365
7106,29.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.41673048707050014,2.01927785215,0.2648817417820294,0.25175424130670804
7107,24.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.7954176618898406,0.6446837701899999,0.08456734161904116,0.4805258463299214
7108,19.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.2729411764705883,4.03325,0.5290674999999999,0.16488858131487893
7109,30.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.2729411764705883,4.03325,0.5290674999999999,0.16488858131487893
7110,32.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.40172110633422187,2.4442081447,0.3206225978047647,0.24268680953249758
7111,38.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.2351459292316733,2.22091873632,0.2913322812937411,0.14205580548289912
7112,27.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.5876728380571572,3.66510047856,0.4807749451287529,0.35502353216747085
7113,20.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.5973581766177805,2.2907110902,0.30048739594976465,0.3608746161096827
7114,34.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.5400973366349124,1.5660417903,0.20542783484523527,0.32628233219062064
7115,22.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.29215686274509806,3.621,0.47498999999999997,0.1764971164936563
7116,31.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.4674879949679536,1.84490299063,0.24200786288852352,0.2824177475482873
7117,21.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.3478888552463483,2.82634329472,0.3707497380720941,0.2101657966694116
7118,37.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.5897893416787048,2.693158923575,0.3532790823277794,0.3563021493553117
7119,36.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.24705882352941178,4.76,0.6244,0.14925259515570935
7120,26.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.8266669419453656,1.9589323501599998,0.25696583181510585,0.49940408786934737
7121,35.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.32367788494185806,1.64266044076,0.21547839899381174,0.1955395222560519
7122,23.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.9223346090599682,2.4234503627,0.3178996652247647,0.5571986138262278
7123,28.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.38042269822468006,2.11041091405,0.27683625519597055,0.2298200653392626
7124,25.0,349.0,Grealish,3.0,13.0,64.0,0.04352941176470588,0.08764705882352941,0.13117647058823528,0.6041176470588235,0.7766434757614936,1.54409883446,0.20254943534387057,0.46918402918061997
7125,33.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.12447391851733418,1.4551910592266666,0.33469394362213334,0.15339579958459712
7126,29.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.41673048707050014,2.01927785215,0.4644339059945,0.513559041419234
7127,24.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.7954176618898406,0.6446837701899999,0.1482772671437,0.9802352950936566
7128,19.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.2729411764705883,4.03325,0.9276475,0.3363598615916956
7129,30.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.2729411764705883,4.03325,0.9276475,0.3363598615916956
7130,32.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.40172110633422187,2.4442081447,0.562167873281,0.495062186923644
7131,38.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.2351459292316733,2.22091873632,0.5108113093536,0.2897827774943268
7132,27.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.5876728380571572,3.66510047856,0.8429731100688,0.7242203504292614
7133,20.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.5973581766177805,2.2907110902,0.526863550746,0.7361561058907353
7134,34.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.5400973366349124,1.5660417903,0.360189611769,0.6655905413236127
7135,22.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.29215686274509806,3.621,0.8328300000000001,0.36004036908881204
7136,31.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.4674879949679536,1.84490299063,0.42432768784490005,0.5761102055634487
7137,21.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.3478888552463483,2.82634329472,0.6500589577856001,0.42872185396535284
7138,37.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.5897893416787048,2.693158923575,0.61942655242225,0.7268286298922862
7139,36.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.24705882352941178,4.76,1.0948,0.30446366782006923
7140,26.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.8266669419453656,1.9589323501599998,0.4505544405368,1.01874543727973
7141,35.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.32367788494185806,1.64266044076,0.37781190137480003,0.39888539350187807
7142,23.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.9223346090599682,2.4234503627,0.5573935834210001,1.136641768223902
7143,28.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.38042269822468006,2.11041091405,0.48539451023150004,0.4688150310474734
7144,25.0,350.0,Gvardiol,2.0,13.0,60.0,0.12,0.10999999999999999,0.23,1.2323529411764707,0.7766434757614936,1.54409883446,0.3551427319258,0.9570988716001937
7145,33.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.12447391851733418,1.4551910592266666,1.1992486317509174,0.1853196986866899
7146,29.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.41673048707050014,2.01927785215,1.664122512271853,0.6204381545737859
7147,24.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.7954176618898406,0.6446837701899999,0.531295271785994,1.1842365307312863
7148,19.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.2729411764705883,4.03325,3.3238725,0.40636124567474063
7149,30.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.2729411764705883,4.03325,3.3238725,0.40636124567474063
7150,32.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.40172110633422187,2.4442081447,2.0143150651321764,0.5980918353717151
7151,38.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.2351459292316733,2.22091873632,1.830298323284894,0.35009079228550893
7152,27.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.5876728380571572,3.66510047856,3.020473982625035,0.8749411488956853
7153,20.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.5973581766177805,2.2907110902,1.8878154337471762,0.8893609088350602
7154,34.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.5400973366349124,1.5660417903,1.2906026754178235,0.8041096229546845
7155,22.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.29215686274509806,3.621,2.98413,0.4349700115340254
7156,31.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.4674879949679536,1.84490299063,1.5204171116897824,0.6960071266258181
7157,21.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.3478888552463483,2.82634329472,2.3292393858251295,0.5179451133108869
7158,37.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.5897893416787048,2.693158923575,2.219479795252103,0.8780922492875306
7159,36.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.24705882352941178,4.76,3.9227999999999996,0.3678269896193772
7160,26.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.8266669419453656,1.9589323501599998,1.6143907191612703,1.2307611941551297
7161,35.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.32367788494185806,1.64266044076,1.3537454573557413,0.48189925105167225
7162,23.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.9223346090599682,2.4234503627,1.9972082106721765,1.3731934679592823
7163,28.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.38042269822468006,2.11041091405,1.739226876814147,0.5663822642392149
7164,25.0,351.0,Haaland,4.0,13.0,148.0,0.7705882352941176,0.05352941176470588,0.8241176470588235,1.4888235294117649,0.7766434757614936,1.54409883446,1.272519098281447,1.1562850806778473
7165,33.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.12447391851733418,1.4551910592266666,0.0,0.0
7166,29.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.41673048707050014,2.01927785215,0.0,0.0
7167,24.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.7954176618898406,0.6446837701899999,0.0,0.0
7168,19.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.2729411764705883,4.03325,0.0,0.0
7169,30.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.2729411764705883,4.03325,0.0,0.0
7170,32.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.40172110633422187,2.4442081447,0.0,0.0
7171,38.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.2351459292316733,2.22091873632,0.0,0.0
7172,27.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.5876728380571572,3.66510047856,0.0,0.0
7173,20.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.5973581766177805,2.2907110902,0.0,0.0
7174,34.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.5400973366349124,1.5660417903,0.0,0.0
7175,22.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.29215686274509806,3.621,0.0,0.0
7176,31.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.4674879949679536,1.84490299063,0.0,0.0
7177,21.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.3478888552463483,2.82634329472,0.0,0.0
7178,37.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.5897893416787048,2.693158923575,0.0,0.0
7179,36.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.24705882352941178,4.76,0.0,0.0
7180,26.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.8266669419453656,1.9589323501599998,0.0,0.0
7181,35.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.32367788494185806,1.64266044076,0.0,0.0
7182,23.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.9223346090599682,2.4234503627,0.0,0.0
7183,28.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.38042269822468006,2.11041091405,0.0,0.0
7184,25.0,352.0,J.Alvarez,4.0,13.0,70.0,0.0,0.0,0.0,0.0,0.7766434757614936,1.54409883446,0.0,0.0
7185,33.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.12447391851733418,1.4551910592266666,0.21827865888399997,0.12308273942802282
7186,29.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.41673048707050014,2.01927785215,0.3028916778225,0.4120729110385358
7187,24.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.7954176618898406,0.6446837701899999,0.09670256552849998,0.786527699786366
7188,19.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.2729411764705883,4.03325,0.6049874999999999,0.26989065743944646
7189,30.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.2729411764705883,4.03325,0.6049874999999999,0.26989065743944646
7190,32.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.40172110633422187,2.4442081447,0.366631221705,0.3972312822046042
7191,38.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.2351459292316733,2.22091873632,0.33313781044799995,0.23251782766967227
7192,27.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.5876728380571572,3.66510047856,0.5497650717839999,0.5811047298671067
7193,20.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.5973581766177805,2.2907110902,0.34360666352999997,0.59068182052617
7194,34.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.5400973366349124,1.5660417903,0.23490626854499996,0.5340609546372282
7195,22.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.29215686274509806,3.621,0.54315,0.2888915801614764
7196,31.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.4674879949679536,1.84490299063,0.2767354485945,0.46226312914184126
7197,21.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.3478888552463483,2.82634329472,0.423951494208,0.34400068568771275
7198,37.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.5897893416787048,2.693158923575,0.40397383853624996,0.5831975784481782
7199,36.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.24705882352941178,4.76,0.714,0.24429757785467132
7200,26.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.8266669419453656,1.9589323501599998,0.29383985252399997,0.8174277231824469
7201,35.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.32367788494185806,1.64266044076,0.246399066114,0.32006030858074325
7202,23.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.9223346090599682,2.4234503627,0.363517554405,0.9120261634292981
7203,28.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.38042269822468006,2.11041091405,0.3165616371075,0.3761709151268749
7204,25.0,354.0,Kovačić,3.0,13.0,54.0,0.058823529411764705,0.09176470588235294,0.15,0.9888235294117649,0.7766434757614936,1.54409883446,0.23161482516899998,0.7679633427971005
7205,33.0,355.0,Lewis,2.0,13.0,46.0,0.05823529411764706,0.03882352941176471,0.09705882352941175,1.0770588235294116,0.12447391851733418,1.4551910592266666,0.1412391322190588,0.13406573223837578
7206,29.0,355.0,Lewis,2.0,13.0,46.0,0.05823529411764706,0.03882352941176471,0.09705882352941175,1.0770588235294116,0.41673048707050014,2.01927785215,0.19598873270867645,0.4488432481329916
7207,24.0,355.0,Lewis,2.0,13.0,46.0,0.05823529411764706,0.03882352941176471,0.09705882352941175,1.0770588235294116,0.7954176618898406,0.6446837701899999,0.06257224828314704,0.856711611129587
7208,19.0,355.0,Lewis,2.0,13.0,46.0,0.05823529411764706,0.03882352941176471,0.09705882352941175,1.0770588235294116,0.2729411764705883,4.03325,0.39146249999999994,0.2939737024221454
7209,30.0,355.0,Lewis,2.0,13.0,46.0,0.05823529411764706,0.03882352941176471,0.09705882352941175,1.0770588235294116,0.2729411764705883,4.03325,0.39146249999999994,0.2939737024221454
7210,32.0,355.0,Lewis,2.0,13.0,46.0,0.05823529411764706,0.03882352941176471,0.09705882352941175,1.0770588235294116,0.40172110633422187,2.4442081447,0.2372319669855882,0.4326772621752707
7211,38.0,355.0,Lewis,2.0,13.0,46.0,0.05823529411764706,0.03882352941176471,0.09705882352941175,1.0770588235294116,0.2351459292316733,2.22091873632,0.215559759701647,0.2532659978959963
7212,27.0,355.0,Lewis,2.0,13.0,46.0,0.05823529411764706,0.03882352941176471,0.09705882352941175,1.0770588235294116,0.5876728380571572,3.66510047856,0.3557303405661176,0.6329582155780322
7213,20.0,355.0,Lewis,2.0,13.0,46.0,0.05823529411764706,0.03882352941176471,0.09705882352941175,1.0770588235294116,0.5973581766177805,2.2907110902,0.2223337234605882,0.6433898949336211
7214,34.0,355.0,Lewis,2.0,13.0,46.0,0.05823529411764706,0.03882352941176471,0.09705882352941175,1.0770588235294116,0.5400973366349124,1.5660417903,0.15199817376441174,0.5817166019873674
7215,22.0,355.0,Lewis,2.0,13.0,46.0,0.05823529411764706,0.03882352941176471,0.09705882352941175,1.0770588235294116,0.29215686274509806,3.621,0.35145,0.3146701268742791
