,element,is_captain,playerid,web_name,element_type,now_cost,team,minutes_x,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,ExcludeDef,level_0,level_1,code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,TeamID,OppTeam2,OppTeam,Teams.name,XGI_Weighted,XGC_Weighted,Minutes,InCurrentTeam,AttackOpp_pergame,DefenceOpp_pergame
74,78.0,False,78.0,Semenyo,3.0,56.0,3.0,90.0,0.2925,0.0875,0.38,1.1925,N,Home,291.0,2444760.0,30.0,False,False,292.0,2025-04-01T18:45:00Z,0.0,False,False,10.0,,3.0,,[],2.0,3.0,116118.0,3.0,10.0,10.0,Ips,0.22352941176470592,3.0387500000000003,303.6923076923077,1,1.1547250000000002,0.2665588235294118
75,78.0,False,78.0,Semenyo,3.0,56.0,3.0,90.0,0.2925,0.0875,0.38,1.1925,N,Home,282.0,2444750.0,29.0,False,False,283.0,2025-03-15T15:00:00Z,0.0,False,False,4.0,,3.0,,[],2.0,3.0,116109.0,3.0,4.0,4.0,Bfrd,0.6174436401861707,2.3004186191400002,303.61538461538464,1,0.8741590752732001,0.7363015409220085
76,78.0,False,78.0,Semenyo,3.0,56.0,3.0,90.0,0.2925,0.0875,0.38,1.1925,N,Home,331.0,2444800.0,34.0,False,False,332.0,2025-04-26T14:00:00Z,0.0,False,False,14.0,,3.0,,[],3.0,3.0,116158.0,3.0,14.0,14.0,ManU,0.5124117662561654,2.5358512149199997,300.0769230769231,1,0.9636234616695999,0.6110510312604771
77,78.0,False,78.0,Semenyo,3.0,56.0,3.0,90.0,0.2925,0.0875,0.38,1.1925,N,Away,340.0,2444810.0,35.0,False,False,341.0,2025-05-03T14:00:00Z,0.0,False,False,3.0,,1.0,,[],3.0,5.0,116167.0,3.0,1.0,1.0,Ars,0.7449194817770352,0.860621537875,329.1666666666667,1,0.3270361843925,0.8883164820191144
78,78.0,False,78.0,Semenyo,3.0,56.0,3.0,90.0,0.2925,0.0875,0.38,1.1925,N,Home,370.0,2444840.0,38.0,False,False,371.0,2025-05-25T15:00:00Z,0.0,False,False,11.0,,3.0,,[],2.0,3.0,116197.0,3.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,1,1.05944,0.39929864253393665
79,78.0,False,78.0,Semenyo,3.0,56.0,3.0,90.0,0.2925,0.0875,0.38,1.1925,N,Away,309.0,2444779.0,31.0,False,False,310.0,2025-04-05T14:00:00Z,0.0,False,False,3.0,,19.0,,[],3.0,2.0,116136.0,3.0,19.0,19.0,WHam,0.35159975650536607,3.11387718928,303.46153846153845,1,1.1832733319264002,0.419282709632649
80,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Away,344.0,2444814.0,35.0,False,False,345.0,2025-05-03T14:00:00Z,0.0,False,False,12.0,,6.0,,[],5.0,4.0,116171.0,12.0,6.0,6.0,Chel,0.7379200034481482,1.91828042794,329.0833333333333,1,2.5321301648808,0.38002880177579634
81,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Away,230.0,2444700.0,24.0,False,False,232.0,2025-02-01T15:00:00Z,0.0,False,False,12.0,,3.0,,[],5.0,3.0,116058.0,12.0,3.0,3.0,Bour,0.49583501675697245,2.0262410197875003,328.9166666666667,1,2.6746381461195003,0.2553550336298408
82,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Away,363.0,2444833.0,37.0,False,False,364.0,2025-05-18T14:00:00Z,0.0,False,False,12.0,,5.0,,[],5.0,3.0,116190.0,12.0,5.0,5.0,Bri,0.4954132895917196,1.4015738938,328.8333333333333,1,1.850077539816,0.2551378441397356
83,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Home,274.0,2444744.0,28.0,False,False,275.0,2025-03-08T15:00:00Z,0.0,False,False,17.0,,12.0,,[],2.0,5.0,116101.0,12.0,17.0,17.0,Soton,0.3436274509803922,4.8875,335.9166666666667,1,6.4515,0.17696813725490199
84,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Home,248.0,2444715.0,25.0,False,False,246.0,2025-02-16T14:00:00Z,0.0,False,False,20.0,,12.0,,[],2.0,5.0,116072.0,12.0,20.0,20.0,Wolv,0.44167172269090266,2.846193833,329.0,1,3.7569758595600002,0.22746093718581487
85,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Away,259.0,2444727.0,26.0,False,False,258.0,2025-02-23T16:30:00Z,0.0,False,False,12.0,,13.0,,[],5.0,4.0,116084.0,12.0,13.0,13.0,ManC,0.9839835891611721,1.7379354888,329.0833333333333,1,2.294074845216,0.5067515484180036
86,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Home,373.0,2444843.0,38.0,False,False,374.0,2025-05-25T15:00:00Z,0.0,False,False,7.0,,12.0,,[],3.0,5.0,116200.0,12.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,1,2.9709118619400003,0.20952306450647543
87,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Home,334.0,2444804.0,34.0,False,False,335.0,2025-04-26T14:00:00Z,0.0,False,False,18.0,,12.0,,[],4.0,5.0,116161.0,12.0,18.0,18.0,Spurs,0.4636004708825588,1.84204531824,303.61538461538464,1,2.4314998200768003,0.2387542425045178
88,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Away,281.0,2444752.0,29.0,False,False,282.0,2025-03-15T15:00:00Z,0.0,False,False,12.0,,2.0,,[],5.0,4.0,116108.0,12.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,1,2.6967464958719995,0.20253394088790902
89,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Away,304.0,2444774.0,31.0,False,False,305.0,2025-04-05T14:00:00Z,0.0,False,False,12.0,,9.0,,[],5.0,3.0,116131.0,12.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,1,2.8705374666936003,0.2794618928176425
90,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Away,239.0,2444613.0,24.0,False,False,144.0,2025-02-12T19:30:00Z,0.0,False,False,12.0,,8.0,,[],5.0,3.0,115970.0,12.0,8.0,8.0,Ev,0.27616075849189936,2.52623203114,303.84615384615387,1,3.3346262811048004,0.14222279062332818
91,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Home,299.0,2444766.0,30.0,False,False,297.0,2025-04-02T19:00:00Z,0.0,False,False,8.0,,12.0,,[],2.0,5.0,116123.0,12.0,8.0,8.0,Ev,0.27616075849189936,2.52623203114,303.84615384615387,1,3.3346262811048004,0.14222279062332818
92,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Home,221.0,2444695.0,23.0,False,False,226.0,2025-01-25T15:00:00Z,0.0,False,False,10.0,,12.0,,[],2.0,5.0,116052.0,12.0,10.0,10.0,Ips,0.22352941176470592,3.0387500000000003,303.6923076923077,1,4.011150000000001,0.11511764705882355
93,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Home,268.0,2444738.0,27.0,False,False,269.0,2025-02-26T20:15:00Z,0.0,False,False,15.0,,12.0,,[],3.0,5.0,116095.0,12.0,15.0,15.0,Newc,0.851607835794096,1.427916640605,329.0833333333333,1,1.8848499655986,0.43857803543395946
94,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Home,353.0,2444823.0,36.0,False,False,354.0,2025-05-10T14:00:00Z,0.0,False,False,1.0,,12.0,,[],4.0,5.0,116180.0,12.0,1.0,1.0,Ars,0.7449194817770352,0.860621537875,329.1666666666667,1,1.136020429995,0.3836335331151731
95,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Away,326.0,2444796.0,33.0,False,False,327.0,2025-04-19T14:00:00Z,0.0,False,False,12.0,,11.0,,[],5.0,2.0,116153.0,12.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,1,3.68016,0.17244343891402716
96,328.0,True,328.0,M.Salah,3.0,137.0,12.0,90.0,0.97,0.35000000000000003,1.32,0.515,N,Home,314.0,2444784.0,32.0,False,False,315.0,2025-04-12T14:00:00Z,0.0,False,False,19.0,,12.0,,[],2.0,5.0,116141.0,12.0,19.0,19.0,WHam,0.35159975650536607,3.11387718928,303.46153846153845,1,4.1103178898496004,0.18107387460026353
97,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Home,224.0,2444696.0,23.0,False,False,227.0,2025-01-25T17:30:00Z,0.0,False,False,6.0,,13.0,,[],4.0,4.0,116053.0,13.0,6.0,6.0,Chel,0.7379200034481482,1.91828042794,329.0833333333333,1,1.3475920006278501,0.9168656042843243
98,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Home,368.0,2444838.0,37.0,False,False,369.0,2025-05-18T14:00:00Z,0.0,False,False,3.0,,13.0,,[],3.0,4.0,116195.0,13.0,3.0,3.0,Bour,0.49583501675697245,2.0262410197875003,328.9166666666667,1,1.423434316400719,0.6160750083205383
99,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Home,287.0,2444757.0,29.0,False,False,288.0,2025-03-15T15:00:00Z,0.0,False,False,5.0,,13.0,,[],3.0,4.0,116114.0,13.0,5.0,5.0,Bri,0.4954132895917196,1.4015738938,328.8333333333333,1,0.9846056603945,0.6155510123177117
100,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Home,259.0,2444727.0,26.0,False,False,258.0,2025-02-23T16:30:00Z,0.0,False,False,12.0,,13.0,,[],5.0,4.0,116084.0,13.0,12.0,12.0,LPool,1.139328097003643,0.663717210745,328.75,1,0.4662613405483625,1.4156151605270266
101,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Away,357.0,2444827.0,36.0,False,False,358.0,2025-05-10T14:00:00Z,0.0,False,False,13.0,,17.0,,[],4.0,2.0,116184.0,13.0,17.0,17.0,Soton,0.3436274509803922,4.8875,335.9166666666667,1,3.4334687500000003,0.4269571078431374
102,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Home,348.0,2444818.0,35.0,False,False,349.0,2025-05-03T14:00:00Z,0.0,False,False,20.0,,13.0,,[],2.0,4.0,116175.0,13.0,20.0,20.0,Wolv,0.44167172269090266,2.846193833,329.0,1,1.9994511676825,0.5487771154434467
103,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Home,315.0,2444785.0,32.0,False,False,316.0,2025-04-12T14:00:00Z,0.0,False,False,7.0,,13.0,,[],3.0,4.0,116142.0,13.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,1,1.5811102901612502,0.5054998206782442
104,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Away,267.0,2444734.0,27.0,False,False,265.0,2025-02-26T19:30:00Z,0.0,False,False,13.0,,18.0,,[],4.0,4.0,116091.0,13.0,18.0,18.0,Spurs,0.4636004708825588,1.84204531824,303.61538461538464,1,1.2940368360636,0.5760235850715794
105,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Home,335.0,2444805.0,34.0,False,False,336.0,2025-04-26T14:00:00Z,0.0,False,False,2.0,,13.0,,[],3.0,4.0,116162.0,13.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,1,1.4352003131439999,0.4886377117538388
106,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Away,371.0,2444841.0,38.0,False,False,372.0,2025-05-25T15:00:00Z,0.0,False,False,13.0,,9.0,,[],4.0,3.0,116198.0,13.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,1,1.52769134117595,0.6742357317008172
107,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Away,276.0,2444746.0,28.0,False,False,277.0,2025-03-08T15:00:00Z,0.0,False,False,13.0,,16.0,,[],4.0,3.0,116103.0,13.0,16.0,16.0,For't,0.40722223538483787,2.19236861945,328.5833333333333,1,1.5401389551636249,0.5059736274656611
108,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Away,323.0,2444793.0,33.0,False,False,324.0,2025-04-19T14:00:00Z,0.0,False,False,13.0,,8.0,,[],4.0,3.0,116150.0,13.0,8.0,8.0,Ev,0.27616075849189936,2.52623203114,303.84615384615387,1,1.7746780018758501,0.343129742426185
109,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Home,244.0,2444716.0,25.0,False,False,247.0,2025-02-15T15:00:00Z,0.0,False,False,15.0,,13.0,,[],3.0,4.0,116073.0,13.0,15.0,15.0,Newc,0.851607835794096,1.427916640605,329.0833333333333,1,1.0031114400250125,1.0581227359741645
110,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Away,307.0,2444777.0,31.0,False,False,308.0,2025-04-05T14:00:00Z,0.0,False,False,13.0,,14.0,,[],4.0,3.0,116134.0,13.0,14.0,14.0,ManU,0.5124117662561654,2.5358512149199997,300.0769230769231,1,1.7814354784812998,0.6366716195732856
111,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Away,237.0,2444701.0,24.0,False,False,231.0,2025-02-02T16:30:00Z,0.0,False,False,13.0,,1.0,,[],4.0,5.0,116057.0,13.0,1.0,1.0,Ars,0.7449194817770352,0.860621537875,329.1666666666667,1,0.6045866303571875,0.9255624561079663
112,348.0,False,348.0,Foden,3.0,93.0,13.0,82.75,0.33,0.375,0.7025,1.2425000000000002,N,Home,296.0,2444767.0,30.0,False,False,298.0,2025-04-02T18:45:00Z,0.0,False,False,11.0,,13.0,,[],2.0,4.0,116124.0,13.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,1,1.95857,0.41604072398190056
113,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Home,240.0,2444711.0,25.0,False,False,242.0,2025-02-14T20:00:00Z,0.0,False,False,6.0,,5.0,,[],4.0,3.0,116068.0,5.0,6.0,6.0,Chel,0.7379200034481482,1.91828042794,329.0833333333333,1,0.32131197167995,0.2435136011378889
114,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Home,260.0,2444731.0,27.0,False,False,262.0,2025-02-25T19:30:00Z,0.0,False,False,3.0,,5.0,,[],3.0,3.0,116088.0,5.0,3.0,3.0,Bour,0.49583501675697245,2.0262410197875003,328.9166666666667,1,0.3393953708144063,0.16362555552980088
115,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Home,363.0,2444833.0,37.0,False,False,364.0,2025-05-18T14:00:00Z,0.0,False,False,12.0,,5.0,,[],5.0,3.0,116190.0,5.0,12.0,12.0,LPool,1.139328097003643,0.663717210745,328.75,1,0.11117263279978751,0.37597827201120215
116,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Away,256.0,2444729.0,26.0,False,False,260.0,2025-02-22T15:00:00Z,0.0,False,False,5.0,,17.0,,[],3.0,2.0,116086.0,5.0,17.0,17.0,Soton,0.3436274509803922,4.8875,335.9166666666667,1,0.8186562500000001,0.11339705882352942
117,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Away,359.0,2444829.0,36.0,False,False,360.0,2025-05-10T14:00:00Z,0.0,False,False,5.0,,20.0,,[],3.0,2.0,116186.0,5.0,20.0,20.0,Wolv,0.44167172269090266,2.846193833,329.0,1,0.47673746702750003,0.14575166848799787
118,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Away,287.0,2444757.0,29.0,False,False,288.0,2025-03-15T15:00:00Z,0.0,False,False,5.0,,13.0,,[],3.0,4.0,116114.0,5.0,13.0,13.0,ManC,0.9839835891611721,1.7379354888,329.0833333333333,1,0.29110419437400004,0.32471458442318674
119,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Away,302.0,2444772.0,31.0,False,False,303.0,2025-04-05T14:00:00Z,0.0,False,False,5.0,,7.0,,[],3.0,3.0,116129.0,5.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,1,0.37699070975375004,0.13425749764492598
120,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Away,378.0,2444848.0,38.0,False,False,379.0,2025-05-25T15:00:00Z,0.0,False,False,5.0,,18.0,,[],3.0,4.0,116205.0,5.0,18.0,18.0,Spurs,0.4636004708825588,1.84204531824,303.61538461538464,1,0.3085425908052,0.15298815539124438
121,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Home,292.0,2444762.0,30.0,False,False,293.0,2025-04-01T18:45:00Z,0.0,False,False,2.0,,5.0,,[],3.0,3.0,116119.0,5.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,1,0.34220078640799995,0.1297790300835145
122,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Home,271.0,2444741.0,28.0,False,False,272.0,2025-03-08T15:00:00Z,0.0,False,False,9.0,,5.0,,[],3.0,3.0,116098.0,5.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,1,0.36425380732665,0.1790726691841204
123,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Away,229.0,2444708.0,24.0,False,False,239.0,2025-02-01T12:30:00Z,0.0,False,False,5.0,,16.0,,[],3.0,3.0,116065.0,5.0,16.0,16.0,For't,0.40722223538483787,2.19236861945,328.5833333333333,1,0.367221743757875,0.13438333767699648
124,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Home,220.0,2444692.0,23.0,False,False,223.0,2025-01-25T15:00:00Z,0.0,False,False,8.0,,5.0,,[],2.0,3.0,116049.0,5.0,8.0,8.0,Ev,0.27616075849189936,2.52623203114,303.84615384615387,1,0.42314386521595004,0.09113305030232678
125,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Home,343.0,2444813.0,35.0,False,False,344.0,2025-05-03T14:00:00Z,0.0,False,False,15.0,,5.0,,[],3.0,3.0,116170.0,5.0,15.0,15.0,Newc,0.851607835794096,1.427916640605,329.0833333333333,1,0.2391760373013375,0.28103058581205165
126,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Away,321.0,2444791.0,33.0,False,False,322.0,2025-04-19T14:00:00Z,0.0,False,False,5.0,,4.0,,[],3.0,4.0,116148.0,5.0,4.0,4.0,Bfrd,0.6174436401861707,2.3004186191400002,303.61538461538464,1,0.38532011870595007,0.20375640126143632
127,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Home,312.0,2444782.0,32.0,False,False,313.0,2025-04-12T14:00:00Z,0.0,False,False,11.0,,5.0,,[],2.0,3.0,116139.0,5.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,1,0.46699,0.11049773755656109
128,136.0,False,136.0,Mitoma,3.0,63.0,5.0,54.0,0.06,0.1075,0.1675,0.32999999999999996,N,Home,332.0,2444802.0,34.0,False,False,333.0,2025-04-26T14:00:00Z,0.0,False,False,19.0,,5.0,,[],2.0,3.0,116159.0,5.0,19.0,19.0,WHam,0.35159975650536607,3.11387718928,303.46153846153845,1,0.5215744292044,0.11602791964677078
129,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Away,295.0,2444765.0,30.0,False,False,296.0,2025-04-02T18:45:00Z,0.0,False,False,18.0,,6.0,,[],4.0,4.0,116122.0,18.0,6.0,6.0,Chel,0.7379200034481482,1.91828042794,329.0833333333333,1,0.16305383637489998,0.39294240183613893
130,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Home,277.0,2444747.0,28.0,False,False,278.0,2025-03-08T15:00:00Z,0.0,False,False,3.0,,18.0,,[],3.0,4.0,116104.0,18.0,3.0,3.0,Bour,0.49583501675697245,2.0262410197875003,328.9166666666667,1,0.1722304866819375,0.2640321464230878
131,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Home,378.0,2444848.0,38.0,False,False,379.0,2025-05-25T15:00:00Z,0.0,False,False,5.0,,18.0,,[],3.0,4.0,116205.0,18.0,5.0,5.0,Bri,0.4954132895917196,1.4015738938,328.8333333333333,1,0.11913378097299998,0.2638075767075907
132,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Away,334.0,2444804.0,34.0,False,False,335.0,2025-04-26T14:00:00Z,0.0,False,False,18.0,,12.0,,[],4.0,5.0,116161.0,18.0,12.0,12.0,LPool,1.139328097003643,0.663717210745,328.75,1,0.05641596291332499,0.6066922116544399
133,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Home,308.0,2444778.0,31.0,False,False,309.0,2025-04-05T14:00:00Z,0.0,False,False,17.0,,18.0,,[],2.0,4.0,116135.0,18.0,17.0,17.0,Soton,0.3436274509803922,4.8875,335.9166666666667,1,0.41543749999999996,0.18298161764705884
134,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Away,319.0,2444789.0,32.0,False,False,320.0,2025-04-12T14:00:00Z,0.0,False,False,18.0,,20.0,,[],4.0,2.0,116146.0,18.0,20.0,20.0,Wolv,0.44167172269090266,2.846193833,329.0,1,0.24192647580499999,0.23519019233290564
135,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Home,267.0,2444734.0,27.0,False,False,265.0,2025-02-26T19:30:00Z,0.0,False,False,13.0,,18.0,,[],4.0,4.0,116091.0,18.0,13.0,13.0,ManC,0.9839835891611721,1.7379354888,329.0833333333333,1,0.14772451654799998,0.5239712612283242
136,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Home,358.0,2444828.0,36.0,False,False,359.0,2025-05-10T14:00:00Z,0.0,False,False,7.0,,18.0,,[],3.0,4.0,116185.0,18.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,1,0.1913087183825,0.21664278029067605
137,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Away,361.0,2444831.0,37.0,False,False,362.0,2025-05-18T14:00:00Z,0.0,False,False,18.0,,2.0,,[],4.0,4.0,116188.0,18.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,1,0.17365413041599995,0.20941616218021658
138,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Away,284.0,2444754.0,29.0,False,False,285.0,2025-03-15T15:00:00Z,0.0,False,False,18.0,,9.0,,[],4.0,3.0,116111.0,18.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,1,0.18484521565829998,0.2889581707289216
139,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Home,328.0,2444798.0,33.0,False,False,329.0,2025-04-19T14:00:00Z,0.0,False,False,16.0,,18.0,,[],3.0,4.0,116155.0,18.0,16.0,16.0,For't,0.40722223538483787,2.19236861945,328.5833333333333,1,0.18635133265324996,0.21684584034242615
140,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Away,255.0,2444725.0,26.0,False,False,256.0,2025-02-22T15:00:00Z,0.0,False,False,18.0,,10.0,,[],4.0,2.0,116082.0,18.0,10.0,10.0,Ips,0.22352941176470592,3.0387500000000003,303.6923076923077,1,0.25829375,0.1190294117647059
141,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Away,235.0,2444702.0,24.0,False,False,233.0,2025-02-02T14:00:00Z,0.0,False,False,18.0,,4.0,,[],4.0,4.0,116059.0,18.0,4.0,4.0,Bfrd,0.6174436401861707,2.3004186191400002,303.61538461538464,1,0.1955355826269,0.32878873839913586
142,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Home,249.0,2444718.0,25.0,False,False,249.0,2025-02-16T16:30:00Z,0.0,False,False,14.0,,18.0,,[],3.0,4.0,116075.0,18.0,14.0,14.0,ManU,0.5124117662561654,2.5358512149199997,300.0769230769231,1,0.21554735326819996,0.27285926553140805
143,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Home,226.0,2444698.0,23.0,False,False,229.0,2025-01-26T14:00:00Z,0.0,False,False,11.0,,18.0,,[],2.0,4.0,116055.0,18.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,1,0.23697999999999997,0.17830316742081448
144,494.0,False,494.0,Maddison,3.0,75.0,18.0,31.25,0.0625,0.0225,0.08499999999999999,0.5325,N,Away,349.0,2444819.0,35.0,False,False,350.0,2025-05-03T14:00:00Z,0.0,False,False,18.0,,19.0,,[],4.0,2.0,116176.0,18.0,19.0,19.0,WHam,0.35159975650536607,3.11387718928,303.46153846153845,1,0.2646795610888,0.18722687033910743
145,58.0,False,58.0,Watkins,4.0,89.0,2.0,78.75,0.495,0.0675,0.5625,1.16,N,Home,257.0,2444722.0,26.0,False,False,252.0,2025-02-22T17:30:00Z,0.0,False,False,6.0,,2.0,,[],4.0,4.0,116078.0,2.0,6.0,6.0,Chel,0.7379200034481482,1.91828042794,329.0833333333333,1,1.07903274071625,0.8559872039998518
